book_id,book_title,genre_1,genre_2,pages,author_name,author_average_rating
13448364,?? ??? ???? ?????,Poetry,See-top-shelves,135,???? ????????,3.99
15774943,????? ??????,Northern-Africa,See-top-shelves,160,??? ?????,3.7
15778414,????? ?????,Novels,Fiction,328,???? ??????,3.18
13448374,?????? 2.0,Politics,Nonfiction,316,Wael Ghonim,3.92
42395342,Black Dog: A Christmas Story,Paranormal,Fantasy,150,Victoria Danann,4.24
33297,The Naked Ape: A Zoologist's Study of the Human Animal,Science,Nonfiction,256,Desmond Morris,3.95
840,The Design of Everyday Things,Design,Nonfiction,240,Donald A. Norman,4.12
25014,The Map That Changed the World,History,Nonfiction,352,Simon Winchester,3.84
503051,The Diversity of Life,Science,Nonfiction,432,Edward O. Wilson,3.97
8574712,The Tell-Tale Brain: A Neuroscientist's Quest for What Makes Us Human,Science,Nonfiction,384,V.S. Ramachandran,4.15
31487,Unweaving the Rainbow: Science Delusion and the Appetite for Wonder,Science,Nonfiction,352,Richard Dawkins,4.01
54209,Ever Since Darwin: Reflections in Natural History,Science,Nonfiction,285,Stephen Jay Gould,4.03
60885,Woman: An Intimate Geography,Science,Nonfiction,464,Natalie Angier,3.84
9542311,Packing for Mars: The Curious Science of Life in the Void,Nonfiction,Science,334,Mary Roach,3.94
18646,Galileo's Daughter: A Historical Memoir of Science Faith and Love,History,Nonfiction,420,Dava Sobel,3.86
8167094,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,Science,Nonfiction,384,Brian Greene,4.08
33418,Parallel Worlds: A Journey through Creation Higher Dimensions and the Future of the Cosmos,Science,Nonfiction,361,Michio Kaku,4.1
61661,The Varieties of Scientific Experience: A Personal View of the Search for God,Science,Nonfiction,284,Carl Sagan,4.23
20663769,The Pluto Files: The Rise and Fall of America's Favorite Planet,Science,Nonfiction,194,Neil deGrasse Tyson,4.1
8155672,The German Genius: Europe's Third Renaissance the Second Scientific Revolution and the Twentieth Century,History,Nonfiction,992,Peter Watson,4.06
461104,The Ascent of Man,Science,History,520,Jacob Bronowski,4.17
2141233,The Illustrated A Brief History of Time/The Universe in a Nutshell,Science,Nonfiction,464,Stephen Hawking,4.13
125286,The Beak of the Finch: A Story of Evolution in Our Time,Science,Nonfiction,332,Jonathan Weiner,4.08
10238,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,Science,Philosophy,366,Fritjof Capra,4
131304,Big Bang: The Origin of the Universe,Science,Nonfiction,560,Simon Singh,4.2
4005310,Why Evolution Is True,Science,Nonfiction,282,Jerry A. Coyne,4.16
123632,Man and His Symbols,Psychology,Nonfiction,432,Carl Jung,4.2
5552,QED: The Strange Theory of Light and Matter,Science,Science,158,Richard Feynman,4.26
2272880,The Drunkard's Walk: How Randomness Rules Our Lives,Nonfiction,Science,252,Leonard Mlodinow,4.05
2612,The Tipping Point: How Little Things Can Make a Big Difference,Nonfiction,Business,301,Malcolm Gladwell,3.98
11337189,A Universe from Nothing: Why There Is Something Rather Than Nothing,Science,Nonfiction,204,Lawrence M. Krauss,3.9
5752,The Blank Slate: The Modern Denial of Human Nature,Psychology,Science,528,Steven Pinker,4.03
3272165,Bad Science,Science,Nonfiction,338,Ben Goldacre,4.07
126061,The Double Helix,Science,Nonfiction,143,James D. Watson,3.88
21413662,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Nonfiction,Science,307,Randall Munroe,4.16
61539,The Structure of Scientific Revolutions,Science,Philosophy,226,Thomas S. Kuhn,4
1662160,Your Inner Fish: A Journey Into the 3.5-Billion-Year History of the Human Body,Science,Nonfiction,229,Neil Shubin,3.97
4591,Genome: the Autobiography of a Species in 23 Chapters,Science,Nonfiction,344,Matt Ridley,4
17153446,Dirty Little Secrets,Mystery,Romance,307,Liliana Hart,4.07
355919,Septimus Heap Box Set: Magyk and Flyte,Fantasy,Young-Adult,0,Angie Sage,3.99
8962,A Living Nightmare,Fantasy,Young-Adult,272,Darren Shan,4.18
442819,Goddess of the Night,Young-Adult,Fantasy,294,Lynne Ewing,3.94
5941233,Thirst No. 1: The Last Vampire Black Blood and Red Dice,Fantasy,Young-Adult,594,Christopher Pike,3.88
3567200,Moonlight,Young-Adult,Shapeshifters,263,Rachel Hawthorne,3.89
32974,Nancy Drew: #1-6 [Box Set],Mystery,Young-Adult,0,Carolyn Keene,3.91
59829,Dance Upon the Air,Romance,Fantasy,400,Nora Roberts,4.08
19305108,Exsanguinate,Fantasy,Horror,304,Killion Slade,3.91
22324683,Six of Hearts,Romance,New-Adult,358,L.H. Cosway,4.06
40018772,Make It a Double,Romance,Romance,398,Sawyer Bennett,4.09
28961690,Beloved,Romance,War,390,Corinne Michaels,4.24
33861739,The Resurrection of Aubrey Miller,New-Adult,Romance,311,L.B. Simmons,4.04
18753789,Changing Course,Romance,Romance,251,Aly Martinez,4.23
21857294,Reasonable Doubt: Volume 3,Romance,Adult-Fiction,183,Whitney G.,4.04
22046993,Silver Dawn,Romance,Contemporary,254,G.J. Walker-Smith,4.35
21915986,With This Heart,New-Adult,Romance,318,R.S. Grey,4.02
22020052,It Ain't Me Babe,Romance,Dark,466,Tillie Cole,4.27
18308266,Hothouse Flower,New-Adult,Romance,479,Krista Ritchie,4.21
17306969,Come to Me Quietly,New-Adult,Romance,384,A.L. Jackson,4.11
22471294,Black Lies,Romance,Adult-Fiction,290,Alessandra Torre,4.05
19507801,Sweet Little Thing,New-Adult,Romance,120,Renee Carlino,4.06
769255,Elijah,Romance,Fantasy,360,Jacquelyn Frank,4.1
13498668,Medusa A Love Story,Fantasy,Romance,325,Sasha Summers,4.01
2081569,A Rush of Wings,Fantasy,Paranormal,416,Adrian Phoenix,3.82
27384361,Sorrow's Point,Horror,Fantasy,241,Danielle DeVor,3.94
9642278,Original Sin,Paranormal,Young-Adult,398,Lisa Desrochers,3.8
15645,Inferno,Classics,Poetry,490,Dante Alighieri,4.02
25701594,Complicate Me,Romance,New-Adult,397,M.  Robinson,4.31
23470870,The Salvation of Vengeance,Romance,Romance,407,Nancy Haviland,4.08
25108347,The Bargain,Dark,Romance,186,Lisa Cardiff,4
13597305,Alfonzo,Romance,Mystery,261,S.W. Frank,4.29
30991362,Giovanni,Romance,Romance,324,Bethany-Kris,4.2
16153261,Ti Amo,Romance,Romance,348,Sienna Mynx,4.14
22755837,For Luca,Romance,Dark,260,Soraya Naomi,4.15
19207601,Last Breath,Romance,Romance,280,Jessica Clare,3.88
31309440,Crow,Romance,Dark,314,A. Zavarelli,4.19
17413222,Ivan,Romance,Contemporary,111,Roxie Rivera,4.07
15747359,Awakening the Mobster,Young-Adult,Romance,162,Amy Rachiele,3.93
22237681,American Savages,Romance,Dark,388,J.J. McAvoy,4.19
18333441,The Devil's Eyes,Romance,Dark,270,Jennifer Loren,4.04
17731347,Light My Fire,Fantasy,Fantasy,483,G.A. Aiken,4.2
18628672,Then Came You,Romance,Romance,304,Jill Shalvis,4.03
18523711,Darkness,Fantasy,Romance,271,Laurann Dohner,4.15
18781540,Until Lilly,Romance,Romance,258,Aurora Rose Reynolds,4.18
22805780,A Deadly Obsession,Romance,Suspense,210,Melanie  James,4.13
19369395,Point of No Return,Romance,Romance,460,Tiffany Snow,4.26
20957360,No Strings Attached,New-Adult,Romance,120,Hilary Storm,4.16
18659841,Moore than Forever,Romance,Romance,265,Julie A. Richman,4.17
20442603,When Dreams Come to Life,Romance,Romance,182,H.M. Boatman,4.28
22046488,Time After Time,Romance,See-top-shelves,215,Emily   Foster,3.59
2300,Emergence,Science-Fiction,Apocalyptic,291,David R. Palmer,4.13
74821,Day by Day Armageddon,Horror,Horror,260,J.L. Bourne,4.01
1705697,Wastelands: Stories of the Apocalypse,Short-Stories,Science-Fiction,333,John Joseph Adams,3.96
776573,Riddley Walker,Fiction,Science-Fiction,256,Russell Hoban,4.16
116445,Dies the Fire,Science-Fiction,Fantasy,573,S.M. Stirling,3.9
6591459,Deadtown,Fantasy,Fantasy,326,Nancy Holzner,3.71
388793,Unshapely Things,Fantasy,Fantasy,305,Mark Del Franco,3.77
176860,Burning Water,Fantasy,Fantasy,336,Mercedes Lackey,4.01
14915175,Blade Song,Fantasy,Paranormal,174,J.C. Daniels,3.99
50750,You Slay Me,Fantasy,Romance,334,Katie MacAlister,3.93
18048164,Priceless,Fantasy,Fantasy,237,Shannon Mayer,4.17
6186355,A Madness of Angels,Fantasy,Fantasy,613,Kate Griffin,3.97
9640626,My Life as a White Trash Zombie,Horror,Fantasy,320,Diana Rowland,3.97
8722254,God Touched,Fantasy,Fantasy,408,John Conroe,4.34
7823038,Grave Witch,Fantasy,Fantasy,325,Kalayna Price,4.02
5404,Here I Stand: A Life of Martin Luther,Biography,History,336,Roland H. Bainton,4.06
1104540,The Sovereignty of God,Religion,Christian,272,Arthur W. Pink,4.39
214332,The Case for Faith: A Journalist Investigates the Toughest Objections to Christianity,Christian,Nonfiction,304,Lee Strobel,4.14
824062,God's Smuggler,Christian,Biography,256,Brother Andrew,4.34
8964,Jesus Freaks: Stories of Those Who Stood for Jesus the Ultimate Jesus Freaks,Christian,Nonfiction,383,D.C. Talk,4.21
1858013,The Reason for God: Belief in an Age of Skepticism,Christian,Religion,293,Timothy J. Keller,4.32
672493,The Pursuit of God: The Human Thirst for the Divine,Christian,Religion,128,A.W. Tozer,4.34
281512,He Chose the Nails: What God Did to Win Your Heart,Christian,Nonfiction,215,Max Lucado,4.35
535494,How Should We Then Live? The Rise and Decline of Western Thought and Culture,Philosophy,Christian,288,Francis A. Schaeffer,4.18
53818,What's So Amazing About Grace? Study Guide,Religion,Religion,160,Philip Yancey,4.18
556629,The Holiness of God,Christian,Nonfiction,240,R.C. Sproul,4.27
17303,Piercing the Darkness,Christian-Fiction,Fiction,448,Frank E. Peretti,4.07
387749,Ben-Hur: A Tale of the Christ,Classics,Historical,620,Lew Wallace,4.03
219919,The Robe,Historical,Fiction,528,Lloyd C. Douglas,4.17
347656,Don't Waste Your Life,Christian,Christian,191,John Piper,4.19
223838,In His Steps,Christian,Fiction,96,Charles M. Sheldon,4.16
56634,Through Gates of Splendor,Biography,Christian,304,Elisabeth Elliot,4.26
95617,A Voice in the Wind,Christian-Fiction,Historical,520,Francine Rivers,4.39
3206011,Crazy Love: Overwhelmed by a Relentless God,Christian,Nonfiction,187,Francis Chan,4.14
87665,Orthodoxy,Religion,Religion,168,G.K. Chesterton,3.97
821056,Hinds' Feet on High Places,Christian,Fiction,317,Hannah Hurnard,4.3
407429,The Stinky Cheese Man and Other Fairly Stupid Tales,Childrens,Childrens,51,Jon Scieszka,4.17
29291,Make Way for Ducklings,Childrens,Childrens,64,Robert McCloskey,4.19
174834,The Cost of Discipleship,Religion,Christian,320,Dietrich Bonhoeffer,4.26
191113,Don't Let the Pigeon Drive the Bus!,Childrens,Childrens,40,Mo Willems,4.3
293595,Chicka Chicka Boom Boom,Childrens,Childrens,40,Bill Martin Jr.,4.19
565816,A Rage in Harlem,Mystery,Fiction,160,Chester Himes,3.9
1108124,?????????? ???????,Historical,Fiction,1452,Kalki,4.46
30556459,The Twelve Lives of Samuel Hawley,Fiction,Mystery,376,Hannah Tinti,3.76
490980,The Secret Language of Girls,Realistic-Fiction,Young-Adult,247,Frances O'Roark Dowell,3.73
207802,Ida B. . . and Her Plans to Maximize Fun Avoid Disaster and (Possibly) Save the World,Realistic-Fiction,Fiction,272,Katherine Hannigan,3.9
6537138,?????? ????? ??????,Religion,Fantasy,386,???? ??????,4.12
3437465,?????? ???,Biography,History,240,???? ????? ??????,3.88
4588657,?? ???? ?????,Literature,Nonfiction,310,??? ????????,4.15
15788244,???? ????: ????? ????????? ?????????,Religion,Philosophy,230,??? ?????? ???????,3.82
6283601,??? ???? ???????,Religion,Religion,166,???? ???????,4.17
17317648,?????? ?? ???? ??????????,Nonfiction,Literature,203,??? ????,3.58
6083214,???? ??????? ?? ???????,Travel,See-top-shelves,723,???? ?????,3.59
3031309,????? ???,Nonfiction,Self-Help,161,???? ???????,3.93
16094728,??? ????? ??????,Psychology,See-top-shelves,95,??????? ?????,3.86
16076787,??????,Novels,Fiction,266,???? ???? ?????,3.67
2750180,?? ????,Religion,Religion,584,???? ??????,4.02
112080,Queens' Play,Historical,Historical,432,Dorothy Dunnett,4.41
10108,The Autobiography of Henry VIII: With Notes by His Fool Will Somers,Historical,Fiction,939,Margaret George,4.1
52251,Claudius the God and His Wife Messalina,Historical,Fiction,533,Robert Graves,4.13
84748,Mr. Midshipman Hornblower,Historical,Fiction,310,C.S. Forester,4.18
3609996,Armada,Historical,Fiction,480,Robert    Carter,3.69
844051,Mutiny on the Bounty,Classics,Historical,400,Charles Bernard Nordhoff,4.02
6509143,Token of Darkness,Young-Adult,Fantasy,197,Amelia Atwater-Rhodes,3.98
6550815,The Enchanted Quest,Fantasy,Young-Adult,356,Allan Frewin Jones,3.76
6454183,Harmonic Feedback,Young-Adult,Music,278,Tara Kelly,3.78
7092507,You Wish,Young-Adult,Fantasy,304,Mandy Hubbard,3.67
6487937,Undead Much,Young-Adult,Horror,306,Stacey Jay,3.76
6527841,A Conspiracy of Kings,Fantasy,Young-Adult,316,Megan Whalen Turner,4.1
6505358,Guardian of the Dead,Fantasy,Young-Adult,333,Karen Healey,3.62
6609703,Kiss in the Dark,Mystery,Young-Adult,248,Lauren Henderson,3.64
6377326,Jekel Loves Hyde,Young-Adult,Romance,282,Beth Fantaskey,3.84
31751571,Since We Fell,Fiction,Mystery,419,Dennis Lehane,4.03
29939353,Lillian Boxfish Takes a Walk,Fiction,Historical,287,Kathleen Rooney,3.87
30340849,Pucked Off,Sports-and-Games,Romance,400,Helena Hunting,4.12
32848470,Mister Moneybags,Romance,Contemporary,308,Vi Keeland,4.14
30090925,The Animators,Fiction,Contemporary,369,Kayla Rae Whitaker,3.97
33643772,Ruckus,Romance,Romance,498,L.J. Shen,4.19
29276588,Everything You Want Me to Be,Mystery,Fiction,352,Mindy Mejia,3.81
31384635,Echoes in Death,Mystery,Romance,371,J.D. Robb,4.29
31287352,In Farleigh Field,Historical,Mystery,379,Rhys Bowen,3.92
32792498,Preppy: The Life and Death of Samuel Clearwater Part Two,Romance,Dark,282,T.M. Frazier,4.35
31207572,Grip,Romance,Contemporary,382,Kennedy Ryan,4.29
33773480,More Than a Feeling,Romance,Romance,347,Erika Kelly,4
32960684,White Knuckles,Romance,See-top-shelves,300,Autumn Jones Lake,4.32
32080126,Anything Is Possible,Fiction,Short-Stories,254,Elizabeth Strout,3.68
30689335,The Roanoke Girls,Mystery,Fiction,279,Amy Engel,3.93
30256248,By Your Side,Young-Adult,Contemporary,346,Kasie West,3.96
28965131,Behind Her Eyes,Thriller,Mystery,307,Sarah Pinborough,3.73
32148570,Before We Were Yours,Historical,Fiction,342,Lisa Wingate,4.28
30134847,Waking Gods,Science-Fiction,Fiction,336,Sylvain Neuvel,3.88
23308087,Flame in the Mist,Fantasy,Young-Adult,392,Rene Ahdieh,4.06
33151805,Into the Water,Mystery,Fiction,386,Paula Hawkins,3.87
33413128,Beartown,Fiction,Contemporary,432,Fredrik Backman,4.27
25489134,The Bear and the Nightingale,Fantasy,Historical,323,Katherine Arden,4.23
27883214,Caraval,Fantasy,Young-Adult,407,Stephanie Garber,4.01
110396,When He Was Wicked,Romance,Romance,368,Julia Quinn,3.98
27106864,Landon,Romance,Adult-Fiction,551,Scarlett Edwards,3.89
226709,Petals on the Wind,Fiction,Horror,439,V.C. Andrews,3.84
6323609,The Sheriff of Yrnameer,Science-Fiction,Humor,269,Michael Rubens,3.7
6202108,Crazy Beautiful,Young-Adult,Romance,191,Lauren Baratz-Logsted,3.61
5726135,View Points and Points of View: A 'Phoetry Book' from Cornwall,Poetry,Fiction,112,Clive Blake,4.05
5303134,Hard and Fast,Romance,Romance,304,Erin McCarthy,3.86
6080748,I Am Not Sidney Poitier,Fiction,Humor,234,Percival Everett,3.89
6534132,The Lion and the Mouse,Childrens,Childrens,40,Jerry Pinkney,4.13
6750738,Kiss of Life,Young-Adult,Horror,416,Daniel Waters,3.68
3920088,The Fetch,Fantasy,Young-Adult,380,Laura Whitcomb,3.77
3734317,Delicate Edible Birds and Other Stories,Short-Stories,Fiction,306,Lauren Groff,3.61
6123677,The Great Lover,Historical,Fiction,310,Jill Dawson,3.41
6323474,Beautiful,Young-Adult,Contemporary,232,Amy Reed,3.98
6069970,Green,Fantasy,Fiction,368,Jay Lake,3.61
6261081,Ruined,Young-Adult,Fantasy,304,Paula Morris,3.83
5928721,Jane Austen Ruined My Life,Fiction,Womens-Fiction,270,Beth Pattillo,3.47
6425725,Sense and Sensibility and Sea Monsters,Fiction,Fantasy,340,Ben H. Winters,3.75
5532725,Taboo,Romance,Adult-Fiction,262,Jess Michaels,3.91
3873328,The Dust of 100 Dogs,Young-Adult,Fantasy,336,A.S. King,3.87
20486644,Infraction,Romance,Adult-Fiction,284,K.I. Lynn,3.98
22227607,Taint,Romance,Adult-Fiction,219,S.L. Jennings,4.08
17910375,Officer off Limits,Romance,Romance,250,Tessa Bailey,3.98
34371311,Where I Belong,Romance,New-Adult,227,J.  Daniels,4.17
21956914,Slade,Romance,Adult-Fiction,176,Victoria Ashley,4.05
29483226,All In,Romance,New-Adult,296,Emma   Scott,4.35
7967742,The Bloom County Library Vol. 3: 1984-1986,Sequential-Art,Humor,265,Berkeley Breathed,4.35
203899,Letter from the Birmingham Jail,Nonfiction,History,35,Martin Luther King Jr.,4.44
250601,Homebodies,Humor,Sequential-Art,90,Charles Addams,4.32
247962,The Road Home,Historical,Young-Adult,469,Ellen Emerson White,3.95
758901,Tutunamayanlar,Asian-Literature,Cultural,736,O?uz Atay,4.46
12878300,Fearless: The Heroic Story of One Navy SEAL's Sacrifice in the Hunt for Osama Bin Laden and the Unwavering Devotion of the Woman Who Loved Him,Nonfiction,War,256,Eric Blehm,4.35
264892,Century of the Wind,History,Nonfiction,336,Eduardo Galeano,4.24
233712,The PreHistory of The Far Side: A 10th Anniversary Exhibit,Humor,Sequential-Art,288,Gary Larson,4.45
358846,Der Derwisch und der Tod,Fiction,Classics,353,Mea Selimovi?,4.53
91001,The Battlefield Where the Moon Says I Love You,Poetry,Literature,383,Frank Stanford,4.53
300946,The Red Tree,Childrens,Childrens,36,Shaun Tan,4.27
157985,Shahnameh: The Persian Book of Kings,Poetry,Classics,886,Abolqasem Ferdowsi,4.47
20451634,Oyasumi Punpun,Sequential-Art,Sequential-Art,2956,Inio Asano,4.2
4988505,Dostoevsky: A Writer in His Time,Biography,Nonfiction,959,Joseph Frank,4.19
89959,The Constitution of the United States of America,History,Nonfiction,30,Founding Fathers,4.51
551206,Peanuts Treasury,Sequential-Art,Humor,256,Charles M. Schulz,4.36
54741,Toda Mafalda,Sequential-Art,Humor,660,Quino,4.57
38735413,Demons,Dark,Romance,372,J.L. Drake,4.4
297226,Autumn Sonata: Selected Poems,Poetry,European-Literature,160,Georg Trakl,4.41
49458,Ahead of All Parting: The Selected Poetry and Prose,Poetry,Classics,615,Rainer Maria Rilke,4.31
18643872,The Wall,Science-Fiction,Young-Adult,340,Lauren Nicolle Taylor,3.99
13287544,No Dress Required,Romance,Contemporary,61,Cari Quinn,3.97
18249860,A Night of Southern Comfort,Romance,Contemporary,150,Robin Covington,3.95
35614467,Not the Marrying Kind,Romance,Romance,228,Nicola Marsh,3.62
35355104,Nicu II and Victoria's Incestuous Romance,Plays,Fiction,74,Kenneth Jarrett Singleton,4.46
13931214,The Moon Dwellers,Science-Fiction,Young-Adult,369,David Estes,4.07
18719485,Rock Star,Young-Adult,Fantasy,284,Su Williams,4.13
15856223,In Bed with the Opposition,Romance,Romance,165,Stephanie Draven,3.64
13551031,Holiday Affair,Romance,Romance,210,Annie Seaton,3.95
17727253,The Dream Keeper,Fantasy,Childrens,297,Mikey Brooks,4.21
13642753,Evil and the Mask,Fiction,Cultural,356,Fuminori Nakamura,3.41
17167084,How the Light Gets In,Mystery,Fiction,405,Louise Penny,4.17
33310128,Twist of Fate,Romance,Thriller,348,Ellie Masters,4.49
93575,Gaudy Night,Mystery,Fiction,501,Dorothy L. Sayers,4.06
21718,Blindsighted,Mystery,Thriller,418,Karin Slaughter,4.08
18214414,The Silkworm,Mystery,Fiction,455,Robert Galbraith,3.99
425100,Dance Hall of the Dead,Mystery,Fiction,255,Tony Hillerman,4.04
3698,The Quiet American,Fiction,Classics,180,Graham Greene,3.89
36109208,Monsoon Rising,Thriller,See-top-shelves,399,David Lee Corley,4.27
1991039,The Bat,Mystery,Mystery,369,Jo Nesb,3.93
994823,The Circular Staircase,Mystery,Fiction,208,Mary Roberts Rinehart,3.67
32506,The Poet,Mystery,Mystery,510,Michael Connelly,4.13
291482,The Gold-Bug and Other Tales,Classics,Fiction,121,Edgar Allan Poe,4.17
7869,The Bourne Identity,Fiction,Thriller,566,Robert Ludlum,3.99
3764,From Russia With Love,Fiction,Thriller,259,Ian Fleming,3.74
19494,The Spy Who Came In from the Cold,Fiction,Thriller,224,John le Carr,3.92
2459785,In the Woods,Mystery,Fiction,429,Tana French,3.87
1291211,Class A,Young-Adult,Action,291,Robert Muchamore,4.21
143148,The Fifth of March: A Story of the Boston Massacre,Historical,Young-Adult,352,Ann Rinaldi,3.78
18166117,Blood Witch,Paranormal,Paranormal,83,Ellie Potts,3.69
18489584,Pigments of My Imagination,Romance,Young-Adult,0,Angela Kulig,3.75
10797823,The Ylem,Young-Adult,Fantasy,413,Tatiana Vila,3.85
23947523,The Secret of the Keepers: Kailmeyra's Strength,Fantasy,Young-Adult,360,Elizabeth Isaacs,4.02
8585694,The Sapphire Talisman,Young-Adult,Paranormal,320,Brenda Pandos,3.86
10843396,Hunted,Fantasy,Science-Fiction,300,Ami Blackwelder,3.87
12401507,Run,Young-Adult,Horror,265,Patti Larsen,4.24
7238737,Being Jamie Baker,Young-Adult,Fantasy,353,Kelly Oram,4.05
9314304,Breaking Point,Romance,Romance,405,Pamela Clare,4.16
33727,Welcome to Temptation,Romance,Womens-Fiction,416,Jennifer Crusie,3.8
73385,A Knight in Shining Armor,Romance,Science-Fiction,464,Jude Deveraux,3.94
17797383,The True Tale of the Monster Billy Dean Telt by Hisself,Young-Adult,Fantasy,272,David Almond,3.72
20615135,Edge of the Heat,Romance,Romance,216,Lisa Ladew,4.24
33126301,Without Mercy,Suspense,See-top-shelves,257,Alicia Dean,3.59
22912916,Love Nouveau,New-Adult,Romance,245,B.L. Berry,4.06
22444090,True Colors,Young-Adult,Contemporary,222,Krysten Lindsay Hager,3.91
18475593,Winterspell,Fantasy,Young-Adult,454,Claire Legrand,3.87
18777107,Nymph,Young-Adult,Fantasy,432,Tonya Alexandra,3.61
32871490,Hark: A Christmas Collection,Holiday,Fiction,134,Justin Bog,4.44
23153574,The Paragraph Ranch,Fiction,Family,266,Kay Ellington,3.98
18552221,The Legacy of Blood,Fantasy,Historical,420,Shelby Westland,4.04
18134013,Rain,Young-Adult,Romance,300,Amanda Sun,3.71
15728807,House of Ivy & Sorrow,Fantasy,Young-Adult,360,Natalie Whipple,3.72
23517137,Soul to Take,Womens-Fiction,Fiction,124,Helen  Bateman,3.95
17854535,Ghosts of Demons Past,Horror,Fantasy,351,Matt Schiariti,4.24
13645358,Let the Storm Break,Fantasy,Young-Adult,400,Shannon Messenger,4.47
18588607,Bum Magnet,Romance,See-top-shelves,152,Deborah McClatchey,4.44
20359719,The Perilous Sea,Fantasy,Young-Adult,414,Sherry Thomas,3.91
23199714,Never Smile at Strangers,Mystery,Thriller,328,Jennifer Jaynes,4.03
20693377,Beatless,New-Adult,Romance,245,Amber L.  Johnson,4.19
40942107,Hail Strike (Hail #3),Adventure,See-top-shelves,371,Brett Arquette,4.15
17164902,Swamp Magic,Romance,Romance,166,Bobbi Romans,3.73
11108988,Noble Cause,Historical,Romance,384,Jessica James,4.05
22232707,Outback Hearts,Romance,Contemporary,166,Susan Stoker,4.3
15995501,The Stereotypical Freaks,Sequential-Art,Young-Adult,154,Howard  Shapiro,3.88
18405618,Scars of the Earth,Fantasy,Fantasy,233,C.S. Moore,3.98
16295790,Thunderstorm,Fantasy,See-top-shelves,362,J.M. Schroder,4.04
30657877,Raven's Peak,Horror,Fantasy,214,Lincoln Cole,4.16
15882244,TRANSITION The Chimera Hunters Series,Romance,Romance,145,Megan S. Johnston,3.74
18342971,Brain: The Man Who Wrote the Book That Changed the World,Fiction,Humor,224,Dermot Davis,3.78
18521708,Untethered,Fantasy,Young-Adult,340,Katie Hayoz,3.74
16190523,Red Gone Bad,Fantasy,Folk-Tales,51,Lucy Pireel,4.21
16107136,Safe Heart,Paranormal,Fantasy,313,Kenra Daniels,4.16
16243990,Deadly Election,Mystery,Thriller,278,Arthur Crandon,3.91
335090,Revolution from Within: A Book of Self-Esteem,Feminism,Nonfiction,432,Gloria Steinem,3.99
677591,The Subjection of Women,Philosophy,Feminism,136,John Stuart Mill,3.89
2181667,He's a Stud She's a Slut and 49 Other Double Standards Every Woman Should Know,Feminism,Nonfiction,219,Jessica Valenti,3.87
58098,For colored girls who have considered suicide/when the rainbow is enuf,Poetry,Plays,80,Ntozake Shange,4.23
250792,Ain't I a Woman: Black Women and Feminism,Feminism,Nonfiction,205,bell hooks,4.2
18745,Female Chauvinist Pigs: Women and the Rise of Raunch Culture,Feminism,Nonfiction,236,Ariel Levy,3.73
98532,The Female Eunuch,Feminism,Nonfiction,400,Germaine Greer,3.69
224388,A Vindication of the Rights of Men & A Vindication of the Rights of Woman & An Historical and Moral View of the French Revolution,Feminism,Nonfiction,464,Mary Wollstonecraft,3.84
8800489,Z213: EXIT,Fiction,Poetry,101,Dimitris Lyacos,4.61
4590435,Facing Death,Fiction,Philosophy,447,Bryan Magee,4.14
29946,Illusions: The Adventures of a Reluctant Messiah,Fiction,Philosophy,144,Richard Bach,3.89
106096,Death on the Installment Plan,Fiction,Cultural,592,Louis-Ferdinand Cline,4.17
10031,The Wall,Philosophy,Fiction,183,Jean-Paul Sartre,3.99
16640,The Sorrows of Young Werther,Classics,Fiction,149,Johann Wolfgang von Goethe,3.8
577184,Ashes of Roses,Historical,Young-Adult,250,Mary Jane Auch,3.83
213577,Anna of Byzantium,Historical,Young-Adult,211,Tracy Barrett,3.62
3026017,My Bonny Light Horseman: Being an Account of the Further Adventures of Jacky Faber in Love and War,Historical,Young-Adult,436,L.A. Meyer,4.21
1222958,The Lacemaker and the Princess,Historical,Historical,208,Kimberly Brubaker Bradley,4.4
219563,Shabanu: Daughter of the Wind,Young-Adult,Fiction,240,Suzanne Fisher Staples,3.8
181428,The Minister's Daughter,Historical,Young-Adult,272,Julie Hearn,3.46
460069,Standing in the Light: The Captive Diary of Catharine Carey Logan Delaware Valley Pennsylvania 1763,Historical,Young-Adult,184,Mary Pope Osborne,3.96
6135633,Sphinx's Princess,Historical,Young-Adult,370,Esther M. Friesner,3.8
36336,Patience Princess Catherine,Historical,Young-Adult,208,Carolyn Meyer,3.77
455933,I Coriander,Fantasy,Historical,275,Sally Gardner,3.81
122756,My Brother Sam Is Dead,Historical,Young-Adult,240,James Lincoln Collier,3.44
294924,A Song for Summer,Historical,Romance,397,Eva Ibbotson,3.93
338069,Elizabeth I: Red Rose of the House of Tudor England 1544,Historical,Young-Adult,238,Kathryn Lasky,4
29875926,I Liked My Life,Fiction,Contemporary,272,Abby Fabiaschi,4.17
32620317,The Salt House,Fiction,Contemporary,304,Lisa Duffy,3.84
30753570,Are You Sleeping,Mystery,Fiction,326,Kathleen  Barber,3.64
25314447,Given to the Sea,Fantasy,Young-Adult,352,Mindy McGinnis,3.94
30635342,The Unyielding,Romance,Fantasy,400,Shelly Laurenston,4.21
29939115,Almost Missed You,Fiction,Mystery,304,Jessica Strawser,3.55
34964865,A Crown of Wishes,Fantasy,Young-Adult,369,Roshani Chokshi,3.82
